000 1 0 11111111111111111111111111111111111111111111111111 
000 1 1 010000100101110111001101011110110110
000 1 2 101001001101000000111000110011000000
000 1 3 010110001101001101100010111101110101
000 1 4 101001100101000010111110000000000110
000 1 5 110000101001001011101101101001100001
000 1 6 110001100001111100011001111000011001
000 1 7 001000111001111001010010010101011010
000 1 8 111001011001111000010001011110100010
000 1 9 000000100101001010111001100101100011
000 1 10 000001001101101000010100110111000111
000 1 11 000001010001001001000001000000100011
000 1 12 111110000101111000111111010111100100
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
001 2 0 11111111111111111111111111111111111111111111111111 
001 2 1 100000110001010101010010000010010110
001 2 2 100001011001101101011001011110001100
001 2 3 101001100101010100000010000101100000
001 2 4 010000100101001101101001011111011001
001 2 5 010110110101111011010011011100100001
001 2 6 101110001001110100100111001100111011
001 2 7 101000011101010101110000111101100010
001 2 8 001001100101111110111101111100111100
001 2 9 001000011101000100101101001011011010
001 2 10 001110001001010100110111000111000010
001 2 11 110001011001110101101101100101100110
001 2 12 001001011101011001001101101111110011
001 2 13 001110111101100011101011001001110000
001 2 14 110110001101011001011010111111000000
001 2 15 000001101001010011001110001011011010
001 2 16 000111010101111101110110001101010101
001 2 17 000001100101010001001010000100111110
001 2 18 111110110101111101110111011111011010
001 2 19 111110110101100010110111011101000110
001 2 20 000001010001001001000001000111110110
001 2 21 000001010001101011001100111100110100
001 2 22 000001100101010001101010000001001001
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
010 3 0 11111111111111111111111111111111111111111111111111 
010 3 1 011110001101101111001010111101110101
010 3 2 011001010001101010000101000110100111
010 3 3 011110111001011011011111010100011110
010 3 4 011110001001001110111111000110000100
010 3 5 011110010101011010010110100010111110
010 3 6 101000110001101110101010000101111011
010 3 7 010110010001010011100010110000100100
010 3 8 010110110101000100010011011111110010
010 3 9 010001001001110100100100100011010001
010 3 10 010111010001110100110010010000111000
010 3 11 010000011101100111000101000111001101
010 3 12 101001101001101110000110001010111001
010 3 13 001110001101011011110010110101110100
010 3 14 110110010101011101011010100010110010
010 3 15 110110011101110100111110010010001101
010 3 16 001110000101111000011111011011100001
010 3 17 110111000001101111110110111101111100
010 3 18 110111010101110101000110001100100101
010 3 19 111111000001111101011010111011010001
010 3 20 111111000001111100111010111011010001
010 3 21 111000011101110001000100111101001010
010 3 22 000001010001100001101101001010001010
010 3 23 111111010001101001110010010100110011
010 3 24 111110111101011100110011000100111111
010 3 25 000001101101011000100110001111111011
010 3 26 111111010001101011010110010010010111
010 3 27 111110011101101001110110010011001010
010 3 28 000000011001110110111000101111011011
010 3 29 111110111001111101110111010000101000
010 3 30 000000011001111001010000101011001110
010 3 31 000001010001100011101001000001010001
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
011 4 0 11111111111111111111111111111111111111111111111111 
011 4 1 100000011101101111001001000001001100
011 4 2 011110000101110101000111001111010011
011 4 3 011111001101010001011110011010100110
011 4 4 011001001101001000100000101010000100
011 4 5 011110000101110100100111010100110011
011 4 6 011001100101001010000001111101010011
011 4 7 010001101101000100010010010001101010
011 4 8 010001101101000011100110010001101010
011 4 9 101110111101100011000011001100000011
011 4 10 101111001001010000111110101001011110
011 4 11 110111010001110100011110010011101011
011 4 12 111001100101111100011010000101001001
011 4 13 111110111101100010101111000010010100
011 4 14 000000111001000100000010010010110000
011 4 15 000000111001000011101110010010110000
011 4 16 111111010001000001010110010100001111
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
011 4 0 00000000000000000000000000000000000000000000000000 
100 5 0 11111111111111111111111111111111111111111111111111 
100 5 1 011110010001000010110010101100011110
100 5 2 011110010001001010111010101011111001
