000 1 0 11111111111111111111111111111111111111111111111111 
000 1 1 011111001100001111100010011110001011
000 1 2 011001011000110011100001100100000000
000 1 3 011110000100101100110011010001010000
000 1 4 100001010000110010000001001010010110
000 1 5 100000011100101101010001001010001000
000 1 6 010111001100100011000010011101100111
000 1 7 101000100100000010011001100001000001
000 1 8 010110000100101011000011010010010000
000 1 9 110000101000011010110001101010110010
000 1 10 110000111000010010001010010111101110
000 1 11 001000011100000010011000111100110011
000 1 12 001110011000010010101010011001010100
000 1 13 111110010000011011111010101100000110
000 1 14 111110010000001010100110101010001001
000 1 15 000000011100011010110000111010011011
000 1 16 111110011100010000100010010011111011
000 1 17 111110000100100110001111010001110110
000 1 18 111111000100000101111110101111100001
000 1 19 111111001100100010101110011100110110
000 1 20 111110010000011010111010101011111001
000 1 21 111110111000100010101111011010000010
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
001 2 0 11111111111111111111111111111111111111111111111111 
001 2 1 100000110000010010001010000000111010
001 2 2 100001101100000101010110001111111011
001 2 3 011001001100110011000000110110001110
001 2 4 011000011000110101001100111001100000
001 2 5 101001001000101011100000100011010001
001 2 6 010110011100011100101110001110100011
001 2 7 101000100000001010111001001111111101
001 2 8 101111001100010000101010011001000110
001 2 9 110001010000111100111001000110111101
001 2 10 110110001000001001100111000010101110
001 2 11 110110000100001000010111001111000110
001 2 12 110110010000010011100110101110000010
001 2 13 000110001100101101000110111110100111
001 2 14 000000011100111100101000111010100110
001 2 15 000000110100011100001110001110001000
001 2 16 111001101100000101000010010011101111
001 2 17 111001010100011000010101010011101111
001 2 18 111110011000010000001110011101001011
001 2 19 000000101000110110101001100111010111
001 2 20 000001011000111101000001011011001011
001 2 21 000001010000101001110001001011110001
001 2 22 111110010100000111101010100111001111
001 2 23 000000100000110100100101001101111100
001 2 24 000000101000001001100101101111010011
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
010 3 0 11111111111111111111111111111111111111111111111111 
010 3 1 011110001100000111010110111010010100
010 3 2 100000011100010010110000111101100010
010 3 3 011110010000101010100010110010111001
010 3 4 100001001100001101101100101001000000
010 3 5 011111000100101010011010110010111011
010 3 6 101001100000100111101001110100000001
010 3 7 010110010100110110100010100000000101
010 3 8 010001001100110000011100110000100000
010 3 9 010110000000111110000111011110000101
010 3 10 010110000100011010100111001110101101
010 3 11 101110000100111101101011011001111100
010 3 12 101000110100000000111110001100010110
010 3 13 101001101000011111001010001010101110
010 3 14 110000011100011010111000111010001111
010 3 15 001000011100001000010101001011000010
010 3 16 110001101000111001101010000111110001
010 3 17 110000011100010011110001000111111100
010 3 18 001110001100111110000110110111111110
010 3 19 110001100000101011001101110011110110
010 3 20 001111000000000111011010111010100000
010 3 21 110110011100111011000010010000101010
010 3 22 110000101000101011001001110010100011
010 3 23 111110010000100010000010101101011101
010 3 24 000000011100111100100001000100010010
010 3 25 111111000000101010000110111010100000
010 3 26 000110001000010001001011000101101010
010 3 27 000110001100101110001110110110111111
010 3 28 111110001000111101110011000010101110
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
010 3 0 00000000000000000000000000000000000000000000000000 
011 4 0 11111111111111111111111111111111111111111111111111 
011 4 1 011110011000111110010010011101111101
011 4 2 100000111000010010110010010001110111
011 4 3 011000111000100101000110010011111111
011 4 4 011111001000000011100010101001101010
011 4 5 011110001000001000000011000101110111
011 4 6 010110010000010011000110101111100110
011 4 7 010000110000000110111010000010010110
011 4 8 010000010100110100011000100001101011
011 4 9 010000011000001011100000100100000011
011 4 10 010001001100101000101000110101001001
011 4 11 110000101100011100010101111010110100
