000 1 0 11111111111111111111111111111111111111111111111111 
000 1 1 100000100101001101110110111111001101
000 1 2 011000011001100000011110010110001101
000 1 3 011001001001011111111100101010011100
000 1 4 011000101101111000111111011000101010
000 1 5 100001011101111101100011001000011010
000 1 6 101000011001010100000010000101111001
000 1 7 101001001101100111100010001100000010
000 1 8 110000010101001010100101011000110011
000 1 9 110000100001010001111010110111011010
000 1 10 110000011001110000110010010100100100
000 1 11 110001001001101110100010000000001111
000 1 12 001001011001111010111111000101001111
000 1 13 111001001101100000011110010110100101
000 1 14 111001100001111000100111010011010100
000 1 15 000000100001110110011010110010010100
000 1 16 000001010101111100011010110010010101
000 1 17 000001001001110000001010000001010011
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
001 2 0 11111111111111111111111111111111111111111111111111 
001 2 1 011001011101010011100011000111100010
001 2 2 100000011101000010110010101010011111
001 2 3 010001001001100000110001000010010100
001 2 4 010000011001000010111010010010000000
001 2 5 101001001001100010100000111010011010
001 2 6 001000010101000101101001001101100100
001 2 7 001001001001101000110001110010011011
001 2 8 000000010101111000000000110100111000
001 2 9 111001001001100001111001101001010010
001 2 10 111001011001000011110011000101001111
001 2 11 111001001001110111001001100100010000
001 2 12 000000010101110010000001110000111100
001 2 13 000001011101010010011011001001101001
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
001 2 0 00000000000000000000000000000000000000000000000000 
