000 1 0 11111111111111111111111111111111111111111111111111 
000 1 1 011101111101001010110000101111111010
000 1 2 011110101101110110001101010011000001
000 1 3 011101111001100001111101011000100010
000 1 4 010110101101001001010101010011011010
000 1 5 010110101101000000111010101110010000
000 1 6 001110101001001100111010010110010110
000 1 7 001110101101000010000001010101101111
000 1 8 001101110101101111011101111000010110
000 1 9 110110101101111101101110100110111000
000 1 10 110110101001110111110101110100010001
000 1 11 001110101001010100101001101011100001
000 1 12 111110101001111100010001101011001000
000 1 13 000110101101001010101001010100011000
000 1 14 000110101101011111101010110110111111
000 1 15 111110101001010011111001101001111101
000 1 16 000101111001110110001101010110111100
000 1 17 000101111001001100101110101001110001
000 1 18 111101110101000100110110010010100101
000 1 19 000110101001110010001110001111100010
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
000 1 0 00000000000000000000000000000000000000000000000000 
001 2 0 11111111111111111111111111111111111111111111111111 
001 2 1 100101111101100111110011000000100000
001 2 2 011110110001001010001000101100100000
001 2 3 100101111101111000101011001101110100
001 2 4 011110101101111111001001011000110110
001 2 5 011110101101111110110101011000110110
001 2 6 011110000001000011101100100100110011
001 2 7 011110110101001010001000100111011111
001 2 8 010110110101111101001111011111010111
001 2 9 010110000001001101001000100001010000
001 2 10 010110101101010001010001010001000101
